@relation data
@attribute "\\#classes" numeric
@attribute "\\#atributos" numeric
@attribute "\\#exemplos" numeric
@attribute "$\\frac{\\#exemplos}{\\#atrib.}$" numeric
@attribute "\\%nominais" numeric
@attribute "\\%major." numeric
@attribute "\\%minor." numeric
@attribute "$\\frac{\\%major.}{\\%minor.}$" numeric
@attribute "entropia da distr. de classes" numeric
@attribute "orçamento" {"$\cent\leq 50$",baixo,alto}
@attribute algoritmo {"5NN","C4.5w","CIELM","NB","RFw","SVM"}
@attribute "atributo aceito" {"numérico","nominal","ambos"}
@attribute "fronteira" {"rígida","flexível","nenhuma"}
@attribute class {"Clu","DWeuc","DWmah","DWman","EERacc","EERent","Ent","Mar","QBCRFw","Rnd","SVMbal","SVMsim","TUeuc","TUmah","TUman","\textbf{ATUeuc}","\textbf{ATUmah}","\textbf{ATUman}","\textbf{HTUeuc}","\textbf{HTUmah}","\textbf{HTUman}","\textbf{SGmulti}"}
@data
3.0,7.0,168.0,24.0,0.0,33.33333333333333,33.33333333333333,1.0,0.0,alto,NB,nominal,flexível,"DWeuc"
3.0,7.0,168.0,24.0,0.0,33.33333333333333,33.33333333333333,1.0,0.0,alto,RFw,ambos,flexível,"\textbf{ATUmah}"
3.0,7.0,168.0,24.0,0.0,33.33333333333333,33.33333333333333,1.0,0.0,alto,SVM,numérico,flexível,"Ent"
2.0,3.0,226.4,75.46666666666667,0.0,72.08480565371025,27.915194346289752,2.5822784810126582,0.0,alto,5NN,numérico,flexível,"EERacc"
2.0,3.0,226.4,75.46666666666667,0.0,72.08480565371025,27.915194346289752,2.5822784810126582,0.0,alto,C4.5w,ambos,rígida,"\textbf{HTUmah}"
2.0,3.0,226.4,75.46666666666667,0.0,72.08480565371025,27.915194346289752,2.5822784810126582,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,3.0,226.4,75.46666666666667,0.0,72.08480565371025,27.915194346289752,2.5822784810126582,0.0,alto,NB,nominal,flexível,"SVMbal"
2.0,3.0,226.4,75.46666666666667,0.0,72.08480565371025,27.915194346289752,2.5822784810126582,0.0,alto,RFw,ambos,flexível,"QBCRFw"
2.0,3.0,226.4,75.46666666666667,0.0,72.08480565371025,27.915194346289752,2.5822784810126582,0.0,alto,SVM,numérico,flexível,"Mar"
4.0,18.0,676.8,37.599999999999994,0.0,25.768321513002363,23.52245862884161,1.0954773869346732,0.0,alto,5NN,numérico,flexível,"SVMbal"
4.0,18.0,676.8,37.599999999999994,0.0,25.768321513002363,23.52245862884161,1.0954773869346732,0.0,alto,C4.5w,ambos,rígida,"DWman"
4.0,18.0,676.8,37.599999999999994,0.0,25.768321513002363,23.52245862884161,1.0954773869346732,0.0,alto,CIELM,numérico,flexível,"EERent"
4.0,18.0,676.8,37.599999999999994,0.0,25.768321513002363,23.52245862884161,1.0954773869346732,0.0,alto,NB,nominal,flexível,"QBCRFw"
4.0,18.0,676.8,37.599999999999994,0.0,25.768321513002363,23.52245862884161,1.0954773869346732,0.0,alto,RFw,ambos,flexível,"SVMsim"
4.0,18.0,676.8,37.599999999999994,0.0,25.768321513002363,23.52245862884161,1.0954773869346732,0.0,alto,SVM,numérico,flexível,"SVMbal"
2.0,22.0,156.0,7.090909090909091,0.0,75.38461538461539,24.615384615384617,3.0625,0.0,alto,5NN,numérico,flexível,"EERacc"
2.0,22.0,156.0,7.090909090909091,0.0,75.38461538461539,24.615384615384617,3.0625,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,22.0,156.0,7.090909090909091,0.0,75.38461538461539,24.615384615384617,3.0625,0.0,alto,CIELM,numérico,flexível,"DWeuc"
2.0,22.0,156.0,7.090909090909091,0.0,75.38461538461539,24.615384615384617,3.0625,0.0,alto,NB,nominal,flexível,"DWman"
2.0,22.0,156.0,7.090909090909091,0.0,75.38461538461539,24.615384615384617,3.0625,0.0,alto,RFw,ambos,flexível,"SVMsim"
2.0,22.0,156.0,7.090909090909091,0.0,75.38461538461539,24.615384615384617,3.0625,0.0,alto,SVM,numérico,flexível,"DWman"
2.0,6.0,345.6,57.6,0.0,53.00925925925925,46.99074074074074,1.12807881773399,0.0,alto,5NN,numérico,flexível,"Clu"
2.0,6.0,345.6,57.6,0.0,53.00925925925925,46.99074074074074,1.12807881773399,0.0,alto,C4.5w,ambos,rígida,"DWman"
2.0,6.0,345.6,57.6,0.0,53.00925925925925,46.99074074074074,1.12807881773399,0.0,alto,CIELM,numérico,flexível,"EERent"
2.0,6.0,345.6,57.6,0.0,53.00925925925925,46.99074074074074,1.12807881773399,0.0,alto,NB,nominal,flexível,"DWman"
2.0,6.0,345.6,57.6,0.0,53.00925925925925,46.99074074074074,1.12807881773399,0.0,alto,RFw,ambos,flexível,"SVMbal"
2.0,6.0,345.6,57.6,0.0,53.00925925925925,46.99074074074074,1.12807881773399,0.0,alto,SVM,numérico,flexível,"Rnd"
3.0,4.0,117.6,29.4,0.0,34.01360544217687,32.6530612244898,1.0416666666666665,0.0,alto,5NN,numérico,flexível,"EERacc"
3.0,4.0,117.6,29.4,0.0,34.01360544217687,32.6530612244898,1.0416666666666665,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
3.0,4.0,117.6,29.4,0.0,34.01360544217687,32.6530612244898,1.0416666666666665,0.0,alto,CIELM,numérico,flexível,"EERent"
3.0,4.0,117.6,29.4,0.0,34.01360544217687,32.6530612244898,1.0416666666666665,0.0,alto,NB,nominal,flexível,"DWeuc"
3.0,4.0,117.6,29.4,0.0,34.01360544217687,32.6530612244898,1.0416666666666665,0.0,alto,RFw,ambos,flexível,"DWeuc"
3.0,4.0,117.6,29.4,0.0,34.01360544217687,32.6530612244898,1.0416666666666665,0.0,alto,SVM,numérico,flexível,"Ent"
2.0,33.0,1552.8,47.054545454545455,0.0,65.32715095311696,34.672849046883044,1.8841010401188711,0.0,alto,5NN,numérico,flexível,"SVMsim"
2.0,33.0,1552.8,47.054545454545455,0.0,65.32715095311696,34.672849046883044,1.8841010401188711,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
2.0,33.0,1552.8,47.054545454545455,0.0,65.32715095311696,34.672849046883044,1.8841010401188711,0.0,alto,CIELM,numérico,flexível,"DWeuc"
2.0,33.0,1552.8,47.054545454545455,0.0,65.32715095311696,34.672849046883044,1.8841010401188711,0.0,alto,NB,nominal,flexível,"DWeuc"
2.0,33.0,1552.8,47.054545454545455,0.0,65.32715095311696,34.672849046883044,1.8841010401188711,0.0,alto,RFw,ambos,flexível,"DWeuc"
2.0,33.0,1552.8,47.054545454545455,0.0,65.32715095311696,34.672849046883044,1.8841010401188711,0.0,alto,SVM,numérico,flexível,"SVMsim"
10.0,35.0,1692.0,48.34285714285714,0.0,27.18676122931442,2.4113475177304964,11.27450980392157,0.0,alto,5NN,numérico,flexível,"DWmah"
10.0,35.0,1692.0,48.34285714285714,0.0,27.18676122931442,2.4113475177304964,11.27450980392157,0.0,alto,C4.5w,ambos,rígida,"DWeuc"
10.0,35.0,1692.0,48.34285714285714,0.0,27.18676122931442,2.4113475177304964,11.27450980392157,0.0,alto,CIELM,numérico,flexível,"EERent"
10.0,35.0,1692.0,48.34285714285714,0.0,27.18676122931442,2.4113475177304964,11.27450980392157,0.0,alto,NB,nominal,flexível,"SVMsim"
10.0,35.0,1692.0,48.34285714285714,0.0,27.18676122931442,2.4113475177304964,11.27450980392157,0.0,alto,RFw,ambos,flexível,"SVMsim"
10.0,35.0,1692.0,48.34285714285714,0.0,27.18676122931442,2.4113475177304964,11.27450980392157,0.0,alto,SVM,numérico,flexível,"Ent"
