@relation data
@attribute nclasses numeric
@attribute nattributes numeric
@attribute Uavg numeric
@attribute nattsByUavg numeric
@attribute QbyUavg numeric
@attribute nomCount numeric
@attribute numCount numeric
@attribute nomByNum numeric
@attribute learner {NB,kNN,VFDT,SVM,C45,IELM}
@attribute class {Clu,DWTUeuc,EERMent,EERMgme,Ent,Mar,Rnd,SGcon,SVMbal,other}
@data
2.0,19.0,124.0,0.1532258064516129,0.4032258064516129,13.0,6.0,2.1666666666666665,NB,SVMbal
2.0,19.0,124.0,0.1532258064516129,0.4032258064516129,13.0,6.0,2.1666666666666665,kNN,SVMbal
2.0,19.0,124.0,0.1532258064516129,0.4032258064516129,13.0,6.0,2.1666666666666665,VFDT,SVMbal
2.0,19.0,124.0,0.1532258064516129,0.4032258064516129,13.0,6.0,2.1666666666666665,SVM,SVMbal
2.0,19.0,124.0,0.1532258064516129,0.4032258064516129,13.0,6.0,2.1666666666666665,C45,SVMbal
2.0,19.0,124.0,0.1532258064516129,0.4032258064516129,13.0,6.0,2.1666666666666665,IELM,SVMbal
2.0,9.0,369.6,0.02435064935064935,0.13528138528138528,1.0,8.0,0.125,NB,SVMbal
2.0,9.0,369.6,0.02435064935064935,0.13528138528138528,1.0,8.0,0.125,kNN,SVMbal
2.0,9.0,369.6,0.02435064935064935,0.13528138528138528,1.0,8.0,0.125,VFDT,SVMbal
2.0,9.0,369.6,0.02435064935064935,0.13528138528138528,1.0,8.0,0.125,SVM,SVMbal
2.0,9.0,369.6,0.02435064935064935,0.13528138528138528,1.0,8.0,0.125,C45,SVMbal
2.0,9.0,369.6,0.02435064935064935,0.13528138528138528,1.0,8.0,0.125,IELM,SVMbal
10.0,7.0,3890.4,0.0017993008431009664,0.012852148879292617,0.0,7.0,0.0,NB,SVMbal
10.0,7.0,3890.4,0.0017993008431009664,0.012852148879292617,0.0,7.0,0.0,kNN,SVMbal
10.0,7.0,3890.4,0.0017993008431009664,0.012852148879292617,0.0,7.0,0.0,VFDT,SVMbal
10.0,7.0,3890.4,0.0017993008431009664,0.012852148879292617,0.0,7.0,0.0,SVM,SVMbal
10.0,7.0,3890.4,0.0017993008431009664,0.012852148879292617,0.0,7.0,0.0,C45,SVMbal
10.0,7.0,3890.4,0.0017993008431009664,0.012852148879292617,0.0,7.0,0.0,IELM,SVMbal
5.0,13.0,242.4,0.05363036303630363,0.20627062706270627,2.0,11.0,0.18181818181818182,NB,SVMbal
5.0,13.0,242.4,0.05363036303630363,0.20627062706270627,2.0,11.0,0.18181818181818182,kNN,SVMbal
5.0,13.0,242.4,0.05363036303630363,0.20627062706270627,2.0,11.0,0.18181818181818182,VFDT,SVMbal
5.0,13.0,242.4,0.05363036303630363,0.20627062706270627,2.0,11.0,0.18181818181818182,SVM,SVMbal
5.0,13.0,242.4,0.05363036303630363,0.20627062706270627,2.0,11.0,0.18181818181818182,C45,SVMbal
5.0,13.0,242.4,0.05363036303630363,0.20627062706270627,2.0,11.0,0.18181818181818182,IELM,SVMbal
5.0,26.0,2200.8,0.011813885859687385,0.022719011268629588,20.0,6.0,3.3333333333333335,NB,SVMbal
5.0,26.0,2200.8,0.011813885859687385,0.022719011268629588,20.0,6.0,3.3333333333333335,kNN,SVMbal
5.0,26.0,2200.8,0.011813885859687385,0.022719011268629588,20.0,6.0,3.3333333333333335,VFDT,SVMbal
5.0,26.0,2200.8,0.011813885859687385,0.022719011268629588,20.0,6.0,3.3333333333333335,SVM,SVMbal
5.0,26.0,2200.8,0.011813885859687385,0.022719011268629588,20.0,6.0,3.3333333333333335,C45,SVMbal
5.0,26.0,2200.8,0.011813885859687385,0.022719011268629588,20.0,6.0,3.3333333333333335,IELM,SVMbal
3.0,4.0,500.0,0.008,0.1,0.0,4.0,0.0,NB,SVMbal
3.0,4.0,500.0,0.008,0.1,0.0,4.0,0.0,kNN,SVMbal
3.0,4.0,500.0,0.008,0.1,0.0,4.0,0.0,VFDT,SVMbal
3.0,4.0,500.0,0.008,0.1,0.0,4.0,0.0,SVM,other
3.0,4.0,500.0,0.008,0.1,0.0,4.0,0.0,C45,SVMbal
3.0,4.0,500.0,0.008,0.1,0.0,4.0,0.0,IELM,SVMbal
2.0,60.0,166.4,0.3605769230769231,0.3004807692307692,0.0,60.0,0.0,NB,SVMbal
2.0,60.0,166.4,0.3605769230769231,0.3004807692307692,0.0,60.0,0.0,kNN,SVMbal
2.0,60.0,166.4,0.3605769230769231,0.3004807692307692,0.0,60.0,0.0,VFDT,SVMbal
2.0,60.0,166.4,0.3605769230769231,0.3004807692307692,0.0,60.0,0.0,SVM,SVMbal
2.0,60.0,166.4,0.3605769230769231,0.3004807692307692,0.0,60.0,0.0,C45,SVMbal
2.0,60.0,166.4,0.3605769230769231,0.3004807692307692,0.0,60.0,0.0,IELM,SVMbal
2.0,30.0,455.2,0.06590509666080843,0.10984182776801406,0.0,30.0,0.0,NB,SVMbal
2.0,30.0,455.2,0.06590509666080843,0.10984182776801406,0.0,30.0,0.0,kNN,SVMbal
2.0,30.0,455.2,0.06590509666080843,0.10984182776801406,0.0,30.0,0.0,VFDT,SVMbal
2.0,30.0,455.2,0.06590509666080843,0.10984182776801406,0.0,30.0,0.0,SVM,SVMbal
2.0,30.0,455.2,0.06590509666080843,0.10984182776801406,0.0,30.0,0.0,C45,SVMbal
2.0,30.0,455.2,0.06590509666080843,0.10984182776801406,0.0,30.0,0.0,IELM,SVMbal
2.0,22.0,156.0,0.14102564102564102,0.32051282051282054,0.0,22.0,0.0,NB,SVMbal
2.0,22.0,156.0,0.14102564102564102,0.32051282051282054,0.0,22.0,0.0,kNN,SVMbal
2.0,22.0,156.0,0.14102564102564102,0.32051282051282054,0.0,22.0,0.0,VFDT,SVMbal
2.0,22.0,156.0,0.14102564102564102,0.32051282051282054,0.0,22.0,0.0,SVM,other
2.0,22.0,156.0,0.14102564102564102,0.32051282051282054,0.0,22.0,0.0,C45,SVMbal
2.0,22.0,156.0,0.14102564102564102,0.32051282051282054,0.0,22.0,0.0,IELM,SVMbal
2.0,16.0,223.2,0.07168458781362008,0.22401433691756273,16.0,0.0,16.0,NB,SVMbal
2.0,16.0,223.2,0.07168458781362008,0.22401433691756273,16.0,0.0,16.0,kNN,SVMbal
2.0,16.0,223.2,0.07168458781362008,0.22401433691756273,16.0,0.0,16.0,VFDT,SVMbal
2.0,16.0,223.2,0.07168458781362008,0.22401433691756273,16.0,0.0,16.0,SVM,other
2.0,16.0,223.2,0.07168458781362008,0.22401433691756273,16.0,0.0,16.0,C45,SVMbal
2.0,16.0,223.2,0.07168458781362008,0.22401433691756273,16.0,0.0,16.0,IELM,other
10.0,62.0,4496.0,0.013790035587188613,0.01112099644128114,0.0,62.0,0.0,NB,SVMbal
10.0,62.0,4496.0,0.013790035587188613,0.01112099644128114,0.0,62.0,0.0,kNN,SVMbal
10.0,62.0,4496.0,0.013790035587188613,0.01112099644128114,0.0,62.0,0.0,VFDT,SVMbal
